#Phase-2 Materials Map           
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth  
928 62 5 u 0 0 13 0 HE 13 13 0 
928 62 5 u 0 0 13 1 HE 13 13 1 
928 62 5 u 0 0 13 2 HE 13 13 2 
928 62 5 u 0 0 13 3 HE 13 13 3 
928 62 5 u 0 0 13 4 HE 13 13 4 
928 62 5 u 0 0 13 5 HE 13 13 5 
928 62 5 u 0 0 14 0 HE 13 14 0 
928 62 5 u 0 0 14 1 HE 13 14 1 
928 62 5 u 0 0 14 2 HE 13 14 2 
928 62 5 u 0 0 14 3 HE 13 14 3 
928 62 5 u 0 0 14 4 HE 13 14 4 
928 62 5 u 0 0 14 5 HE 13 14 5 
928 62 5 u 0 0 15 0 HE 13 15 0 
928 62 5 u 0 0 15 1 HE 13 15 1 
928 62 5 u 0 0 15 2 HE 13 15 2 
928 62 5 u 0 0 15 3 HE 13 15 3 
928 62 5 u 0 0 15 4 HE 13 15 4 
928 62 5 u 0 0 15 5 HE 13 15 5 
928 62 5 u 0 0 16 0 HE 13 16 0 
928 62 5 u 0 0 16 1 HE 13 16 1 
928 62 5 u 0 0 16 2 HE 13 16 2 
928 62 5 u 0 0 16 3 HE 13 16 3 
928 62 5 u 0 0 16 4 HE 13 16 4 
928 62 5 u 0 0 16 5 HE 13 16 5 
928 62 5 u 0 0 17 0 HE 13 17 0 
928 62 5 u 0 0 17 1 HE 13 17 1 
928 62 5 u 0 0 17 2 HE 13 17 2 
928 62 5 u 0 0 17 3 HE 13 17 3 
928 62 5 u 0 0 17 4 HE 13 17 4 
928 62 5 u 0 0 17 5 HE 13 17 5 
928 62 5 u 0 0 18 0 HE 13 18 0 
928 62 5 u 0 0 18 1 HE 13 18 1 
928 62 5 u 0 0 18 2 HE 13 18 2 
928 62 5 u 0 0 18 3 HE 13 18 3 
928 62 5 u 0 0 18 4 HE 13 18 4 
928 62 5 u 0 0 18 5 HE 13 18 5 
928 62 5 u 0 0 19 0 HE 13 19 0 
928 62 5 u 0 0 19 1 HE 13 19 1 
928 62 5 u 0 0 19 2 HE 13 19 2 
928 62 5 u 0 0 19 3 HE 13 19 3 
928 62 5 u 0 0 19 4 HE 13 19 4 
928 62 5 u 0 0 19 5 HE 13 19 5 
928 62 5 u 0 0 20 0 HE 13 20 0 
928 62 5 u 0 0 20 1 HE 13 20 1 
928 62 5 u 0 0 20 2 HE 13 20 2 
928 62 5 u 0 0 20 3 HE 13 20 3 
928 62 5 u 0 0 20 4 HE 13 20 4 
928 62 5 u 0 0 20 5 HE 13 20 5 
928 62 5 u 0 0 21 0 HE 13 21 0 
928 62 5 u 0 0 21 1 HE 13 21 1 
928 62 5 u 0 0 21 2 HE 13 21 2 
928 62 5 u 0 0 21 3 HE 13 21 3 
928 62 5 u 0 0 21 4 HE 13 21 4 
928 62 5 u 0 0 21 5 HE 13 21 5 
928 62 5 u 0 0 22 0 HE 13 22 0 
928 62 5 u 0 0 22 1 HE 13 22 1 
928 62 5 u 0 0 22 2 HE 13 22 2 
928 62 5 u 0 0 22 3 HE 13 22 3 
928 62 5 u 0 0 22 4 HE 13 22 4 
928 62 5 u 0 0 22 5 HE 13 22 5 
928 62 5 u 0 0 23 0 HE 13 23 0 
928 62 5 u 0 0 23 1 HE 13 23 1 
928 62 5 u 0 0 23 2 HE 13 23 2 
928 62 5 u 0 0 23 3 HE 13 23 3 
928 62 5 u 0 0 23 4 HE 13 23 4 
928 62 5 u 0 0 23 5 HE 13 23 5 
928 62 6 u 0 0 0 0 HE 13 24 0 
928 62 6 u 0 0 0 1 HE 13 24 1 
928 62 6 u 0 0 0 2 HE 13 24 2 
928 62 6 u 0 0 0 3 HE 13 24 3 
928 62 6 u 0 0 0 4 HE 13 24 4 
928 62 6 u 0 0 0 5 HE 13 24 5 
928 62 6 u 0 0 1 0 HE 13 25 0 
928 62 6 u 0 0 1 1 HE 13 25 1 
928 62 6 u 0 0 1 2 HE 13 25 2 
928 62 6 u 0 0 1 3 HE 13 25 3 
928 62 6 u 0 0 1 4 HE 13 25 4 
928 62 6 u 0 0 1 5 HE 13 25 5 
928 62 6 u 0 0 2 0 HE 13 26 0 
928 62 6 u 0 0 2 1 HE 13 26 1 
928 62 6 u 0 0 2 2 HE 13 26 2 
928 62 6 u 0 0 2 3 HE 13 26 3 
928 62 6 u 0 0 2 4 HE 13 26 4 
928 62 6 u 0 0 2 5 HE 13 26 5 
928 62 6 u 0 0 3 0 HE 13 27 0 
928 62 6 u 0 0 3 1 HE 13 27 1 
928 62 6 u 0 0 3 2 HE 13 27 2 
928 62 6 u 0 0 3 3 HE 13 27 3 
928 62 6 u 0 0 3 4 HE 13 27 4 
928 62 6 u 0 0 3 5 HE 13 27 5 
928 62 6 u 0 0 4 0 HE 13 28 0 
928 62 6 u 0 0 4 1 HE 13 28 1 
928 62 6 u 0 0 4 2 HE 13 28 2 
928 62 6 u 0 0 4 3 HE 13 28 3 
928 62 6 u 0 0 4 4 HE 13 28 4 
928 62 6 u 0 0 4 5 HE 13 28 5 
928 62 6 u 0 0 5 0 HE 13 29 0 
928 62 6 u 0 0 5 1 HE 13 29 1 
928 62 6 u 0 0 5 2 HE 13 29 2 
928 62 6 u 0 0 5 3 HE 13 29 3 
928 62 6 u 0 0 5 4 HE 13 29 4 
928 62 6 u 0 0 5 5 HE 13 29 5 
928 62 6 u 0 0 6 0 HE 13 30 0 
928 62 6 u 0 0 6 1 HE 13 30 1 
928 62 6 u 0 0 6 2 HE 13 30 2 
928 62 6 u 0 0 6 3 HE 13 30 3 
928 62 6 u 0 0 6 4 HE 13 30 4 
928 62 6 u 0 0 6 5 HE 13 30 5 
928 62 6 u 0 0 7 0 HE 13 31 0 
928 62 6 u 0 0 7 1 HE 13 31 1 
928 62 6 u 0 0 7 2 HE 13 31 2 
928 62 6 u 0 0 7 3 HE 13 31 3 
928 62 6 u 0 0 7 4 HE 13 31 4 
928 62 6 u 0 0 7 5 HE 13 31 5 
1196 63 9 u 0 0 12 0 HE 13 32 0
1196 63 9 u 0 0 12 1 HE 13 32 1
1196 63 9 u 0 0 12 2 HE 13 32 2
1196 63 9 u 0 0 12 3 HE 13 32 3
1196 63 9 u 0 0 12 4 HE 13 32 4
1196 63 9 u 0 0 12 5 HE 13 32 5
1196 63 9 u 0 0 13 0 HE 13 33 0
1196 63 9 u 0 0 13 1 HE 13 33 1
1196 63 9 u 0 0 13 2 HE 13 33 2
1196 63 9 u 0 0 13 3 HE 13 33 3
1196 63 9 u 0 0 13 4 HE 13 33 4
1196 63 9 u 0 0 13 5 HE 13 33 5 
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 62 6 u 0 0 8 0 HE 14 0 0 
928 62 6 u 0 0 8 1 HE 14 0 1 
928 62 6 u 0 0 8 2 HE 14 0 2 
928 62 6 u 0 0 8 3 HE 14 0 3 
928 62 6 u 0 0 8 4 HE 14 0 4 
928 62 6 u 0 0 8 5 HE 14 0 5 
928 62 6 u 0 0 9 0 HE 14 1 0 
928 62 6 u 0 0 9 1 HE 14 1 1 
928 62 6 u 0 0 9 2 HE 14 1 2 
928 62 6 u 0 0 9 3 HE 14 1 3 
928 62 6 u 0 0 9 4 HE 14 1 4 
928 62 6 u 0 0 9 5 HE 14 1 5 
928 62 6 u 0 0 10 0 HE 14 2 0 
928 62 6 u 0 0 10 1 HE 14 2 1 
928 62 6 u 0 0 10 2 HE 14 2 2 
928 62 6 u 0 0 10 3 HE 14 2 3 
928 62 6 u 0 0 10 4 HE 14 2 4 
928 62 6 u 0 0 10 5 HE 14 2 5 
928 62 6 u 0 0 11 0 HE 14 3 0 
928 62 6 u 0 0 11 1 HE 14 3 1 
928 62 6 u 0 0 11 2 HE 14 3 2 
928 62 6 u 0 0 11 3 HE 14 3 3 
928 62 6 u 0 0 11 4 HE 14 3 4 
928 62 6 u 0 0 11 5 HE 14 3 5 
928 62 6 u 0 0 12 0 HE 14 4 0 
928 62 6 u 0 0 12 1 HE 14 4 1 
928 62 6 u 0 0 12 2 HE 14 4 2 
928 62 6 u 0 0 12 3 HE 14 4 3 
928 62 6 u 0 0 12 4 HE 14 4 4 
928 62 6 u 0 0 12 5 HE 14 4 5 
928 62 6 u 0 0 13 0 HE 14 5 0 
928 62 6 u 0 0 13 1 HE 14 5 1 
928 62 6 u 0 0 13 2 HE 14 5 2 
928 62 6 u 0 0 13 3 HE 14 5 3 
928 62 6 u 0 0 13 4 HE 14 5 4 
928 62 6 u 0 0 13 5 HE 14 5 5 
928 62 6 u 0 0 14 0 HE 14 6 0 
928 62 6 u 0 0 14 1 HE 14 6 1 
928 62 6 u 0 0 14 2 HE 14 6 2 
928 62 6 u 0 0 14 3 HE 14 6 3 
928 62 6 u 0 0 14 4 HE 14 6 4 
928 62 6 u 0 0 14 5 HE 14 6 5 
928 62 6 u 0 0 15 0 HE 14 7 0 
928 62 6 u 0 0 15 1 HE 14 7 1 
928 62 6 u 0 0 15 2 HE 14 7 2 
928 62 6 u 0 0 15 3 HE 14 7 3 
928 62 6 u 0 0 15 4 HE 14 7 4 
928 62 6 u 0 0 15 5 HE 14 7 5 
928 62 6 u 0 0 16 0 HE 14 8 0 
928 62 6 u 0 0 16 1 HE 14 8 1 
928 62 6 u 0 0 16 2 HE 14 8 2 
928 62 6 u 0 0 16 3 HE 14 8 3 
928 62 6 u 0 0 16 4 HE 14 8 4 
928 62 6 u 0 0 16 5 HE 14 8 5 
928 62 6 u 0 0 17 0 HE 14 9 0 
928 62 6 u 0 0 17 1 HE 14 9 1 
928 62 6 u 0 0 17 2 HE 14 9 2 
928 62 6 u 0 0 17 3 HE 14 9 3 
928 62 6 u 0 0 17 4 HE 14 9 4 
928 62 6 u 0 0 17 5 HE 14 9 5 
928 62 6 u 0 0 18 0 HE 14 10 0 
928 62 6 u 0 0 18 1 HE 14 10 1 
928 62 6 u 0 0 18 2 HE 14 10 2 
928 62 6 u 0 0 18 3 HE 14 10 3 
928 62 6 u 0 0 18 4 HE 14 10 4 
928 62 6 u 0 0 18 5 HE 14 10 5 
928 62 6 u 0 0 19 0 HE 14 11 0 
928 62 6 u 0 0 19 1 HE 14 11 1 
928 62 6 u 0 0 19 2 HE 14 11 2 
928 62 6 u 0 0 19 3 HE 14 11 3 
928 62 6 u 0 0 19 4 HE 14 11 4 
928 62 6 u 0 0 19 5 HE 14 11 5 
928 62 6 u 0 0 20 0 HE 14 12 0 
928 62 6 u 0 0 20 1 HE 14 12 1 
928 62 6 u 0 0 20 2 HE 14 12 2 
928 62 6 u 0 0 20 3 HE 14 12 3 
928 62 6 u 0 0 20 4 HE 14 12 4 
928 62 6 u 0 0 20 5 HE 14 12 5 
928 62 6 u 0 0 21 0 HE 14 13 0 
928 62 6 u 0 0 21 1 HE 14 13 1 
928 62 6 u 0 0 21 2 HE 14 13 2 
928 62 6 u 0 0 21 3 HE 14 13 3 
928 62 6 u 0 0 21 4 HE 14 13 4 
928 62 6 u 0 0 21 5 HE 14 13 5 
928 62 6 u 0 0 22 0 HE 14 14 0 
928 62 6 u 0 0 22 1 HE 14 14 1 
928 62 6 u 0 0 22 2 HE 14 14 2 
928 62 6 u 0 0 22 3 HE 14 14 3 
928 62 6 u 0 0 22 4 HE 14 14 4 
928 62 6 u 0 0 22 5 HE 14 14 5 
928 62 6 u 0 0 23 0 HE 14 15 0 
928 62 6 u 0 0 23 1 HE 14 15 1 
928 62 6 u 0 0 23 2 HE 14 15 2 
928 62 6 u 0 0 23 3 HE 14 15 3 
928 62 6 u 0 0 23 4 HE 14 15 4 
928 62 6 u 0 0 23 5 HE 14 15 5 
928 62 7 u 0 0 0 0 HE 14 16 0 
928 62 7 u 0 0 0 1 HE 14 16 1 
928 62 7 u 0 0 0 2 HE 14 16 2 
928 62 7 u 0 0 0 3 HE 14 16 3 
928 62 7 u 0 0 0 4 HE 14 16 4 
928 62 7 u 0 0 0 5 HE 14 16 5 
928 62 7 u 0 0 1 0 HE 14 17 0 
928 62 7 u 0 0 1 1 HE 14 17 1 
928 62 7 u 0 0 1 2 HE 14 17 2 
928 62 7 u 0 0 1 3 HE 14 17 3 
928 62 7 u 0 0 1 4 HE 14 17 4 
928 62 7 u 0 0 1 5 HE 14 17 5 
928 62 7 u 0 0 2 0 HE 14 18 0 
928 62 7 u 0 0 2 1 HE 14 18 1 
928 62 7 u 0 0 2 2 HE 14 18 2 
928 62 7 u 0 0 2 3 HE 14 18 3 
928 62 7 u 0 0 2 4 HE 14 18 4 
928 62 7 u 0 0 2 5 HE 14 18 5 
928 62 7 u 0 0 3 0 HE 14 19 0 
928 62 7 u 0 0 3 1 HE 14 19 1 
928 62 7 u 0 0 3 2 HE 14 19 2 
928 62 7 u 0 0 3 3 HE 14 19 3 
928 62 7 u 0 0 3 4 HE 14 19 4 
928 62 7 u 0 0 3 5 HE 14 19 5 
928 62 7 u 0 0 4 0 HE 14 20 0 
928 62 7 u 0 0 4 1 HE 14 20 1 
928 62 7 u 0 0 4 2 HE 14 20 2 
928 62 7 u 0 0 4 3 HE 14 20 3 
928 62 7 u 0 0 4 4 HE 14 20 4 
928 62 7 u 0 0 4 5 HE 14 20 5 
928 62 7 u 0 0 5 0 HE 14 21 0 
928 62 7 u 0 0 5 1 HE 14 21 1 
928 62 7 u 0 0 5 2 HE 14 21 2 
928 62 7 u 0 0 5 3 HE 14 21 3 
928 62 7 u 0 0 5 4 HE 14 21 4 
928 62 7 u 0 0 5 5 HE 14 21 5 
928 62 7 u 0 0 6 0 HE 14 22 0 
928 62 7 u 0 0 6 1 HE 14 22 1 
928 62 7 u 0 0 6 2 HE 14 22 2 
928 62 7 u 0 0 6 3 HE 14 22 3 
928 62 7 u 0 0 6 4 HE 14 22 4 
928 62 7 u 0 0 6 5 HE 14 22 5 
928 62 7 u 0 0 7 0 HE 14 23 0 
928 62 7 u 0 0 7 1 HE 14 23 1 
928 62 7 u 0 0 7 2 HE 14 23 2 
928 62 7 u 0 0 7 3 HE 14 23 3 
928 62 7 u 0 0 7 4 HE 14 23 4 
928 62 7 u 0 0 7 5 HE 14 23 5 
928 62 7 u 0 0 8 0 HE 14 24 0 
928 62 7 u 0 0 8 1 HE 14 24 1 
928 62 7 u 0 0 8 2 HE 14 24 2 
928 62 7 u 0 0 8 3 HE 14 24 3 
928 62 7 u 0 0 8 4 HE 14 24 4 
928 62 7 u 0 0 8 5 HE 14 24 5 
928 62 7 u 0 0 9 0 HE 14 25 0 
928 62 7 u 0 0 9 1 HE 14 25 1 
928 62 7 u 0 0 9 2 HE 14 25 2 
928 62 7 u 0 0 9 3 HE 14 25 3 
928 62 7 u 0 0 9 4 HE 14 25 4 
928 62 7 u 0 0 9 5 HE 14 25 5 
928 62 7 u 0 0 10 0 HE 14 26 0 
928 62 7 u 0 0 10 1 HE 14 26 1 
928 62 7 u 0 0 10 2 HE 14 26 2 
928 62 7 u 0 0 10 3 HE 14 26 3 
928 62 7 u 0 0 10 4 HE 14 26 4 
928 62 7 u 0 0 10 5 HE 14 26 5 
928 62 7 u 0 0 11 0 HE 14 27 0 
928 62 7 u 0 0 11 1 HE 14 27 1 
928 62 7 u 0 0 11 2 HE 14 27 2 
928 62 7 u 0 0 11 3 HE 14 27 3 
928 62 7 u 0 0 11 4 HE 14 27 4 
928 62 7 u 0 0 11 5 HE 14 27 5 
928 62 7 u 0 0 12 0 HE 14 28 0 
928 62 7 u 0 0 12 1 HE 14 28 1 
928 62 7 u 0 0 12 2 HE 14 28 2 
928 62 7 u 0 0 12 3 HE 14 28 3 
928 62 7 u 0 0 12 4 HE 14 28 4 
928 62 7 u 0 0 12 5 HE 14 28 5 
928 62 7 u 0 0 13 0 HE 14 29 0 
928 62 7 u 0 0 13 1 HE 14 29 1 
928 62 7 u 0 0 13 2 HE 14 29 2 
928 62 7 u 0 0 13 3 HE 14 29 3 
928 62 7 u 0 0 13 4 HE 14 29 4 
928 62 7 u 0 0 13 5 HE 14 29 5 
928 62 7 u 0 0 14 0 HE 14 30 0 
928 62 7 u 0 0 14 1 HE 14 30 1 
928 62 7 u 0 0 14 2 HE 14 30 2 
928 62 7 u 0 0 14 3 HE 14 30 3 
928 62 7 u 0 0 14 4 HE 14 30 4 
928 62 7 u 0 0 14 5 HE 14 30 5 
928 62 7 u 0 0 15 0 HE 14 31 0 
928 62 7 u 0 0 15 1 HE 14 31 1 
928 62 7 u 0 0 15 2 HE 14 31 2 
928 62 7 u 0 0 15 3 HE 14 31 3 
928 62 7 u 0 0 15 4 HE 14 31 4 
928 62 7 u 0 0 15 5 HE 14 31 5 
1196 63 9 u 0 0 14 0 HE 14 32 0
1196 63 9 u 0 0 14 1 HE 14 32 1
1196 63 9 u 0 0 14 2 HE 14 32 2
1196 63 9 u 0 0 14 3 HE 14 32 3
1196 63 9 u 0 0 14 4 HE 14 32 4
1196 63 9 u 0 0 14 5 HE 14 32 5
1196 63 9 u 0 0 15 0 HE 14 33 0
1196 63 9 u 0 0 15 1 HE 14 33 1
1196 63 9 u 0 0 15 2 HE 14 33 2
1196 63 9 u 0 0 15 3 HE 14 33 3
1196 63 9 u 0 0 15 4 HE 14 33 4
1196 63 9 u 0 0 15 5 HE 14 33 5 
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 62 7 u 0 0 16 0 HE 15 0 0 
928 62 7 u 0 0 16 1 HE 15 0 1 
928 62 7 u 0 0 16 2 HE 15 0 2 
928 62 7 u 0 0 16 3 HE 15 0 3 
928 62 7 u 0 0 16 4 HE 15 0 4 
928 62 7 u 0 0 16 5 HE 15 0 5 
928 62 7 u 0 0 17 0 HE 15 1 0 
928 62 7 u 0 0 17 1 HE 15 1 1 
928 62 7 u 0 0 17 2 HE 15 1 2 
928 62 7 u 0 0 17 3 HE 15 1 3 
928 62 7 u 0 0 17 4 HE 15 1 4 
928 62 7 u 0 0 17 5 HE 15 1 5 
928 62 7 u 0 0 18 0 HE 15 2 0 
928 62 7 u 0 0 18 1 HE 15 2 1 
928 62 7 u 0 0 18 2 HE 15 2 2 
928 62 7 u 0 0 18 3 HE 15 2 3 
928 62 7 u 0 0 18 4 HE 15 2 4 
928 62 7 u 0 0 18 5 HE 15 2 5 
928 62 7 u 0 0 19 0 HE 15 3 0 
928 62 7 u 0 0 19 1 HE 15 3 1 
928 62 7 u 0 0 19 2 HE 15 3 2 
928 62 7 u 0 0 19 3 HE 15 3 3 
928 62 7 u 0 0 19 4 HE 15 3 4 
928 62 7 u 0 0 19 5 HE 15 3 5 
928 62 7 u 0 0 20 0 HE 15 4 0 
928 62 7 u 0 0 20 1 HE 15 4 1 
928 62 7 u 0 0 20 2 HE 15 4 2 
928 62 7 u 0 0 20 3 HE 15 4 3 
928 62 7 u 0 0 20 4 HE 15 4 4 
928 62 7 u 0 0 20 5 HE 15 4 5 
928 62 7 u 0 0 21 0 HE 15 5 0 
928 62 7 u 0 0 21 1 HE 15 5 1 
928 62 7 u 0 0 21 2 HE 15 5 2 
928 62 7 u 0 0 21 3 HE 15 5 3 
928 62 7 u 0 0 21 4 HE 15 5 4 
928 62 7 u 0 0 21 5 HE 15 5 5 
928 62 7 u 0 0 22 0 HE 15 6 0 
928 62 7 u 0 0 22 1 HE 15 6 1 
928 62 7 u 0 0 22 2 HE 15 6 2 
928 62 7 u 0 0 22 3 HE 15 6 3 
928 62 7 u 0 0 22 4 HE 15 6 4 
928 62 7 u 0 0 22 5 HE 15 6 5 
928 62 7 u 0 0 23 0 HE 15 7 0 
928 62 7 u 0 0 23 1 HE 15 7 1 
928 62 7 u 0 0 23 2 HE 15 7 2 
928 62 7 u 0 0 23 3 HE 15 7 3 
928 62 7 u 0 0 23 4 HE 15 7 4 
928 62 7 u 0 0 23 5 HE 15 7 5 
928 62 8 u 0 0 0 0 HE 15 8 0 
928 62 8 u 0 0 0 1 HE 15 8 1 
928 62 8 u 0 0 0 2 HE 15 8 2 
928 62 8 u 0 0 0 3 HE 15 8 3 
928 62 8 u 0 0 0 4 HE 15 8 4 
928 62 8 u 0 0 0 5 HE 15 8 5 
928 62 8 u 0 0 1 0 HE 15 9 0 
928 62 8 u 0 0 1 1 HE 15 9 1 
928 62 8 u 0 0 1 2 HE 15 9 2 
928 62 8 u 0 0 1 3 HE 15 9 3 
928 62 8 u 0 0 1 4 HE 15 9 4 
928 62 8 u 0 0 1 5 HE 15 9 5 
928 62 8 u 0 0 2 0 HE 15 10 0 
928 62 8 u 0 0 2 1 HE 15 10 1 
928 62 8 u 0 0 2 2 HE 15 10 2 
928 62 8 u 0 0 2 3 HE 15 10 3 
928 62 8 u 0 0 2 4 HE 15 10 4 
928 62 8 u 0 0 2 5 HE 15 10 5 
928 62 8 u 0 0 3 0 HE 15 11 0 
928 62 8 u 0 0 3 1 HE 15 11 1 
928 62 8 u 0 0 3 2 HE 15 11 2 
928 62 8 u 0 0 3 3 HE 15 11 3 
928 62 8 u 0 0 3 4 HE 15 11 4 
928 62 8 u 0 0 3 5 HE 15 11 5 
928 62 8 u 0 0 4 0 HE 15 12 0 
928 62 8 u 0 0 4 1 HE 15 12 1 
928 62 8 u 0 0 4 2 HE 15 12 2 
928 62 8 u 0 0 4 3 HE 15 12 3 
928 62 8 u 0 0 4 4 HE 15 12 4 
928 62 8 u 0 0 4 5 HE 15 12 5 
928 62 8 u 0 0 5 0 HE 15 13 0 
928 62 8 u 0 0 5 1 HE 15 13 1 
928 62 8 u 0 0 5 2 HE 15 13 2 
928 62 8 u 0 0 5 3 HE 15 13 3 
928 62 8 u 0 0 5 4 HE 15 13 4 
928 62 8 u 0 0 5 5 HE 15 13 5 
928 62 8 u 0 0 6 0 HE 15 14 0 
928 62 8 u 0 0 6 1 HE 15 14 1 
928 62 8 u 0 0 6 2 HE 15 14 2 
928 62 8 u 0 0 6 3 HE 15 14 3 
928 62 8 u 0 0 6 4 HE 15 14 4 
928 62 8 u 0 0 6 5 HE 15 14 5 
928 62 8 u 0 0 7 0 HE 15 15 0 
928 62 8 u 0 0 7 1 HE 15 15 1 
928 62 8 u 0 0 7 2 HE 15 15 2 
928 62 8 u 0 0 7 3 HE 15 15 3 
928 62 8 u 0 0 7 4 HE 15 15 4 
928 62 8 u 0 0 7 5 HE 15 15 5 
928 62 8 u 0 0 8 0 HE 15 16 0 
928 62 8 u 0 0 8 1 HE 15 16 1 
928 62 8 u 0 0 8 2 HE 15 16 2 
928 62 8 u 0 0 8 3 HE 15 16 3 
928 62 8 u 0 0 8 4 HE 15 16 4 
928 62 8 u 0 0 8 5 HE 15 16 5 
928 62 8 u 0 0 9 0 HE 15 17 0 
928 62 8 u 0 0 9 1 HE 15 17 1 
928 62 8 u 0 0 9 2 HE 15 17 2 
928 62 8 u 0 0 9 3 HE 15 17 3 
928 62 8 u 0 0 9 4 HE 15 17 4 
928 62 8 u 0 0 9 5 HE 15 17 5 
928 62 8 u 0 0 10 0 HE 15 18 0 
928 62 8 u 0 0 10 1 HE 15 18 1 
928 62 8 u 0 0 10 2 HE 15 18 2 
928 62 8 u 0 0 10 3 HE 15 18 3 
928 62 8 u 0 0 10 4 HE 15 18 4 
928 62 8 u 0 0 10 5 HE 15 18 5 
928 62 8 u 0 0 11 0 HE 15 19 0 
928 62 8 u 0 0 11 1 HE 15 19 1 
928 62 8 u 0 0 11 2 HE 15 19 2 
928 62 8 u 0 0 11 3 HE 15 19 3 
928 62 8 u 0 0 11 4 HE 15 19 4 
928 62 8 u 0 0 11 5 HE 15 19 5 
928 62 8 u 0 0 12 0 HE 15 20 0 
928 62 8 u 0 0 12 1 HE 15 20 1 
928 62 8 u 0 0 12 2 HE 15 20 2 
928 62 8 u 0 0 12 3 HE 15 20 3 
928 62 8 u 0 0 12 4 HE 15 20 4 
928 62 8 u 0 0 12 5 HE 15 20 5 
928 62 8 u 0 0 13 0 HE 15 21 0 
928 62 8 u 0 0 13 1 HE 15 21 1 
928 62 8 u 0 0 13 2 HE 15 21 2 
928 62 8 u 0 0 13 3 HE 15 21 3 
928 62 8 u 0 0 13 4 HE 15 21 4 
928 62 8 u 0 0 13 5 HE 15 21 5 
928 62 8 u 0 0 14 0 HE 15 22 0 
928 62 8 u 0 0 14 1 HE 15 22 1 
928 62 8 u 0 0 14 2 HE 15 22 2 
928 62 8 u 0 0 14 3 HE 15 22 3 
928 62 8 u 0 0 14 4 HE 15 22 4 
928 62 8 u 0 0 14 5 HE 15 22 5 
928 62 8 u 0 0 15 0 HE 15 23 0 
928 62 8 u 0 0 15 1 HE 15 23 1 
928 62 8 u 0 0 15 2 HE 15 23 2 
928 62 8 u 0 0 15 3 HE 15 23 3 
928 62 8 u 0 0 15 4 HE 15 23 4 
928 62 8 u 0 0 15 5 HE 15 23 5 
928 62 8 u 0 0 16 0 HE 15 24 0 
928 62 8 u 0 0 16 1 HE 15 24 1 
928 62 8 u 0 0 16 2 HE 15 24 2 
928 62 8 u 0 0 16 3 HE 15 24 3 
928 62 8 u 0 0 16 4 HE 15 24 4 
928 62 8 u 0 0 16 5 HE 15 24 5 
928 62 8 u 0 0 17 0 HE 15 25 0 
928 62 8 u 0 0 17 1 HE 15 25 1 
928 62 8 u 0 0 17 2 HE 15 25 2 
928 62 8 u 0 0 17 3 HE 15 25 3 
928 62 8 u 0 0 17 4 HE 15 25 4 
928 62 8 u 0 0 17 5 HE 15 25 5 
928 62 8 u 0 0 18 0 HE 15 26 0 
928 62 8 u 0 0 18 1 HE 15 26 1 
928 62 8 u 0 0 18 2 HE 15 26 2 
928 62 8 u 0 0 18 3 HE 15 26 3 
928 62 8 u 0 0 18 4 HE 15 26 4 
928 62 8 u 0 0 18 5 HE 15 26 5 
928 62 8 u 0 0 19 0 HE 15 27 0 
928 62 8 u 0 0 19 1 HE 15 27 1 
928 62 8 u 0 0 19 2 HE 15 27 2 
928 62 8 u 0 0 19 3 HE 15 27 3 
928 62 8 u 0 0 19 4 HE 15 27 4 
928 62 8 u 0 0 19 5 HE 15 27 5 
928 62 8 u 0 0 20 0 HE 15 28 0 
928 62 8 u 0 0 20 1 HE 15 28 1 
928 62 8 u 0 0 20 2 HE 15 28 2 
928 62 8 u 0 0 20 3 HE 15 28 3 
928 62 8 u 0 0 20 4 HE 15 28 4 
928 62 8 u 0 0 20 5 HE 15 28 5 
928 62 8 u 0 0 21 0 HE 15 29 0 
928 62 8 u 0 0 21 1 HE 15 29 1 
928 62 8 u 0 0 21 2 HE 15 29 2 
928 62 8 u 0 0 21 3 HE 15 29 3 
928 62 8 u 0 0 21 4 HE 15 29 4 
928 62 8 u 0 0 21 5 HE 15 29 5 
928 62 8 u 0 0 22 0 HE 15 30 0 
928 62 8 u 0 0 22 1 HE 15 30 1 
928 62 8 u 0 0 22 2 HE 15 30 2 
928 62 8 u 0 0 22 3 HE 15 30 3 
928 62 8 u 0 0 22 4 HE 15 30 4 
928 62 8 u 0 0 22 5 HE 15 30 5 
928 62 8 u 0 0 23 0 HE 15 31 0 
928 62 8 u 0 0 23 1 HE 15 31 1 
928 62 8 u 0 0 23 2 HE 15 31 2 
928 62 8 u 0 0 23 3 HE 15 31 3 
928 62 8 u 0 0 23 4 HE 15 31 4 
928 62 8 u 0 0 23 5 HE 15 31 5 
1196 63 9 u 0 0 16 0 HE 15 32 0
1196 63 9 u 0 0 16 1 HE 15 32 1
1196 63 9 u 0 0 16 2 HE 15 32 2
1196 63 9 u 0 0 16 3 HE 15 32 3
1196 63 9 u 0 0 16 4 HE 15 32 4
1196 63 9 u 0 0 16 5 HE 15 32 5
1196 63 9 u 0 0 17 0 HE 15 33 0
1196 63 9 u 0 0 17 1 HE 15 33 1
1196 63 9 u 0 0 17 2 HE 15 33 2
1196 63 9 u 0 0 17 3 HE 15 33 3
